payment_id,order_id,payment_method,payment_date,amount,payment_status
PAY-02930,ORD-01565,credit_card,2023-03-11,545.44,success
PAY-02153,ORD-02980,credit_card,2024-04-11,169.07,success
PAY-01367,ORD-01918,debit_card,2022-02-14,270.55,pending
PAY-02775,ORD-02402,credit_card,2023-10-20,690.91,success
PAY-02932,ORD-02421,credit_card,2023-08-13,1719.6,refunded
PAY-01403,ORD-00442,debit_card,2024-10-01,1005.68,refunded
PAY-02441,ORD-02844,debit_card,2024-05-12,998.19,success
PAY-02219,ORD-00509,bank_transfer,2023-05-26,513.28,pending
PAY-03058,ORD-02322,gift_card,2023-11-14,297.67,pending
PAY-02657,ORD-00734,credit_card,2023-01-18,33.65,success
PAY-01190,ORD-02242,apple_pay,2024-08-24,47.64,success
PAY-00252,ORD-02266,bank_transfer,2022-04-22,53.29,failed
PAY-03049,ORD-02128,paypal,2022-06-18,219.37,refunded
PAY-02852,ORD-00863,gift_card,2024-09-21,538.12,failed
PAY-02224,ORD-00021,gift_card,2023-03-27,2523.92,success
PAY-02748,ORD-00376,credit_card,2022-05-21,41.72,refunded
PAY-00931,ORD-02615,bank_transfer,2024-07-24,1569.77,failed
PAY-00036,ORD-00169,credit_card,2023-10-18,207.05,failed
PAY-00082,ORD-02558,debit_card,2022-04-04,631.29,refunded
PAY-01198,ORD-01853,credit_card,2023-03-15,696.92,success
PAY-00836,ORD-01946,credit_card,2024-02-12,486.45,failed
PAY-02232,ORD-00884,gift_card,2024-07-16,1192.02,success
PAY-00102,ORD-02482,credit_card,2024-03-31,868.78,refunded
PAY-01478,ORD-02139,gift_card,2024-05-20,211.01,failed
PAY-00855,ORD-01557,debit_card,2024-12-07,582.51,pending
PAY-01280,ORD-01298,credit_card,2024-07-17,1351.12,success
PAY-01797,ORD-00861,apple_pay,2022-05-15,1382.06,success
PAY-00535,ORD-01641,bank_transfer,2024-07-15,31.09,success
PAY-00793,ORD-01329,google_pay,,142.24,refunded
PAY-02844,ORD-01317,google_pay,2023-08-19,956.97,success
PAY-00139,ORD-02601,bank_transfer,2023-05-09,868.3,success
PAY-02252,ORD-00483,credit_card,2022-07-19,741.97,failed
PAY-02860,ORD-00900,credit_card,2023-05-26,602.28,pending
PAY-01240,ORD-02030,credit_card,2022-10-22,652.35,success
PAY-01553,ORD-01505,apple_pay,2022-10-05,110.53,refunded
PAY-02973,ORD-00324,credit_card,2022-11-11,193.38,success
PAY-01575,ORD-00132,google_pay,2024-12-26,428.58,success
PAY-00921,ORD-01069,debit_card,2023-05-09,1588.84,failed
PAY-02896,ORD-01240,paypal,2022-12-18,153.15,success
PAY-02209,ORD-00088,credit_card,2024-04-04,2102.47,success
PAY-00447,ORD-00243,google_pay,2023-06-10,874.1,failed
PAY-01168,ORD-00172,credit_card,2023-09-08,1106.12,failed
PAY-02075,ORD-02113,google_pay,2024-11-21,2806.66,failed
PAY-00097,ORD-00998,google_pay,2023-09-04,445.53,refunded
PAY-01375,ORD-02886,paypal,2022-09-05,59.98,success
PAY-03004,ORD-01357,google_pay,2023-07-08,24.95,success
PAY-01762,ORD-02839,apple_pay,2022-10-19,1296.01,failed
PAY-01649,ORD-02840,credit_card,2022-08-19,776.15,pending
PAY-01081,ORD-00266,debit_card,2023-05-18,210.83,success
PAY-02328,ORD-01773,credit_card,2022-08-31,681.29,refunded
PAY-00832,ORD-00495,debit_card,2023-05-15,48.56,success
PAY-02266,ORD-00873,google_pay,2023-04-26,1676.46,pending
PAY-00408,ORD-01844,gift_card,2023-01-01,179.57,failed
PAY-01070,ORD-01097,apple_pay,2022-09-12,2078.8,refunded
PAY-00454,ORD-01041,paypal,2024-09-08,220.93,refunded
PAY-01082,ORD-02368,google_pay,2022-11-22,29.3,refunded
PAY-01046,ORD-00995,credit_card,,702.02,pending
PAY-01564,ORD-01027,apple_pay,2022-04-07,826.3,success
PAY-02877,ORD-01951,apple_pay,2022-05-03,479.03,success
PAY-03065,ORD-00331,paypal,2024-04-26,1334.16,pending
PAY-00672,ORD-02425,credit_card,2024-03-15,1244.81,failed
PAY-02215,ORD-00155,credit_card,2023-09-26,205.47,success
PAY-00739,ORD-00002,credit_card,2022-12-15,958.26,failed
PAY-00788,ORD-00719,google_pay,2024-12-06,44.98,success
PAY-01443,ORD-00197,???,2022-11-10,316.97,failed
PAY-01281,ORD-02104,debit_card,2024-08-16,513.98,refunded
PAY-02168,ORD-00973,gift_card,2022-10-16,915.76,success
PAY-00966,ORD-01882,google_pay,2022-07-03,459.35,pending
PAY-00581,ORD-01959,credit_card,2023-06-13,678.28,pending
PAY-02400,ORD-01615,google_pay,2022-09-08,143.21,success
PAY-00152,ORD-02158,credit_card,2024-11-05,109.2,pending
PAY-01556,ORD-02412,debit_card,2022-11-04,935.05,failed
PAY-03048,ORD-02526,debit_card,2022-10-07,1862.26,success
PAY-01541,ORD-01387,gift_card,2023-07-15,278.2,success
PAY-02969,ORD-02994,google_pay,2024-03-30,137.2,success
PAY-02359,ORD-00967,gift_card,2022-10-01,280.6,refunded
PAY-01360,ORD-02142,bank_transfer,2024-05-04,193.11,success
PAY-00326,ORD-02749,paypal,2023-07-10,443.01,success
PAY-00653,ORD-01961,google_pay,2023-07-20,970.44,refunded
PAY-01384,ORD-02257,bank_transfer,2024-01-20,413.53,success
PAY-00367,ORD-01996,credit_card,2024-04-29,213.37,success
PAY-02482,ORD-01038,debit_card,2022-07-15,51.54,success
PAY-02323,ORD-02220,gift_card,2023-12-19,1886.15,pending
PAY-00073,ORD-01242,apple_pay,2023-07-13,530.54,refunded
PAY-00597,ORD-01280,paypal,2024-12-30,59.55,success
PAY-02911,ORD-01134,credit_card,2023-08-06,10.85,refunded
PAY-02802,ORD-02642,debit_card,2024-01-17,682.83,failed
PAY-01567,ORD-01699,debit_card,2024-06-28,132.37,pending
PAY-00056,ORD-01209,credit_card,2024-02-03,1915.52,success
PAY-02787,ORD-01748,bank_transfer,2023-07-29,841.61,refunded
PAY-01793,ORD-01061,google_pay,2023-09-15,845.71,pending
PAY-01450,ORD-00098,debit_card,2022-01-07,527.96,success
PAY-01992,ORD-00241,google_pay,2024-08-25,1561.86,success
PAY-03113,ORD-00507,debit_card,2022-04-30,39.56,success
PAY-02580,ORD-00794,credit_card,2024-05-01,139.56,success
PAY-00685,ORD-01768,bank_transfer,2023-02-27,73.84,pending
PAY-02352,ORD-01031,debit_card,2023-01-17,373.99,success
PAY-02180,ORD-01197,credit_card,2022-05-27,514.83,success
PAY-00378,ORD-00107,credit_card,2024-11-21,131.01,success
PAY-02453,ORD-02180,apple_pay,2022-02-01,619.25,success
PAY-02424,ORD-00724,credit_card,2022-05-19,50.43,success
PAY-02607,ORD-02785,credit_card,2024-09-05,272.33,success
PAY-02176,ORD-00574,apple_pay,2022-09-08,664.65,success
PAY-01565,ORD-01016,credit_card,2023-11-21,332.92,refunded
PAY-02740,ORD-02652,apple_pay,2024-03-10,331.82,pending
PAY-00568,ORD-00407,apple_pay,2024-11-17,200.99,failed
PAY-00033,ORD-02800,bank_transfer,2023-05-08,1108.68,success
PAY-00266,ORD-02971,google_pay,2024-08-23,613.17,failed
PAY-02822,ORD-00027,credit_card,2023-08-06,1249.76,success
PAY-02148,ORD-00347,credit_card,2022-12-10,771.7,success
PAY-01134,ORD-00026,gift_card,2022-01-30,268.54,success
PAY-00203,ORD-00666,bank_transfer,2023-08-28,918.29,success
PAY-00778,ORD-02489,bank_transfer,2022-09-30,846.69,refunded
PAY-00065,ORD-00781,gift_card,2023-07-30,88.6,failed
PAY-01601,ORD-02901,apple_pay,2024-03-08,492.24,success
PAY-00965,ORD-02559,credit_card,2024-12-29,1506.93,success
PAY-03125,ORD-02510,apple_pay,2022-08-19,45.44,refunded
PAY-00249,ORD-02897,google_pay,2024-06-26,321.68,success
PAY-00789,ORD-02298,bank_transfer,2024-10-10,1103.4,refunded
PAY-02462,ORD-01432,credit_card,2022-01-09,232.55,success
PAY-02624,ORD-00641,gift_card,2022-06-01,445.65,success
PAY-00361,ORD-00506,bank_transfer,2022-01-20,153.92,success
PAY-00240,ORD-00288,google_pay,2022-12-31,122.74,success
PAY-02730,ORD-01941,google_pay,2022-01-05,77.66,refunded
PAY-01688,ORD-00528,bank_transfer,2022-11-08,809.96,pending
PAY-00391,ORD-01407,credit_card,2024-05-06,3588.22,success
PAY-01771,ORD-00090,???,2024-12-10,587.87,refunded
PAY-00306,ORD-01361,debit_card,2023-12-10,218.95,success
PAY-01395,ORD-02176,bank_transfer,2024-07-16,62.36,success
PAY-01659,ORD-01249,N/A,2024-12-31,309.9,success
PAY-01586,ORD-00426,credit_card,2023-12-15,145.11,pending
PAY-03092,ORD-01087,credit_card,2023-08-02,1284.33,success
PAY-00729,ORD-00760,google_pay,2023-01-09,435.18,success
PAY-00700,ORD-01723,apple_pay,2024-12-07,402.91,success
PAY-02765,ORD-01119,apple_pay,2024-03-01,1014.52,pending
PAY-00601,ORD-01806,google_pay,2024-04-30,197.45,success
PAY-02828,ORD-02907,bank_transfer,2023-04-20,252.13,refunded
PAY-01796,ORD-02685,debit_card,2023-05-02,837.49,success
PAY-01211,ORD-00478,credit_card,2023-12-04,551.16,pending
PAY-00410,ORD-01956,google_pay,2023-05-20,1377.42,success
PAY-01486,ORD-01775,credit_card,2024-06-13,57.12,success
PAY-02793,ORD-00676,bank_transfer,2022-07-17,644.96,refunded
PAY-02311,ORD-02474,credit_card,2024-05-07,116.7,success
PAY-02407,ORD-01617,google_pay,2022-09-19,282.28,success
PAY-01900,ORD-02809,debit_card,2027-05-21,818.12,success
PAY-00333,ORD-02478,credit_card,2023-10-01,486.84,success
PAY-00948,ORD-01930,debit_card,2024-02-17,6535.26,success
PAY-01821,ORD-02348,bank_transfer,2024-06-29,516.26,failed
PAY-01353,ORD-02557,debit_card,2022-12-13,721.24,success
PAY-01638,ORD-02092,credit_card,2023-02-14,14.73,success
PAY-02300,ORD-01827,google_pay,2022-06-08,106.07,failed
PAY-02541,ORD-00019,gift_card,2024-11-08,1930.5,success
PAY-02587,ORD-00744,debit_card,2022-05-30,2510.17,success
PAY-02917,ORD-00397,google_pay,2024-01-08,2209.43,success
PAY-00277,ORD-01059,debit_card,2024-01-25,83.11,success
PAY-01494,ORD-00756,apple_pay,2022-03-22,304.59,success
PAY-01154,ORD-02881,apple_pay,2024-04-02,1606.31,failed
PAY-01881,ORD-02217,paypal,2024-11-16,155.13,success
PAY-00234,ORD-00866,credit_card,2024-06-01,537.27,success
PAY-02248,ORD-02821,google_pay,2022-03-18,287.39,failed
PAY-02008,ORD-01573,bank_transfer,2024-04-05,1785.12,success
PAY-00881,ORD-01987,paypal,,256.71,failed
PAY-03027,ORD-00589,google_pay,2023-06-29,611.23,refunded
PAY-01316,ORD-00644,google_pay,2022-06-16,386.63,success
PAY-02381,ORD-02535,apple_pay,2024-11-26,741.82,pending
PAY-01235,ORD-01287,credit_card,2024-02-23,452.28,success
PAY-02387,ORD-02736,gift_card,2023-12-30,77.23,failed
PAY-02955,ORD-00559,credit_card,2023-12-07,3094.94,pending
PAY-01143,ORD-01682,debit_card,2023-09-24,328.4,refunded
PAY-02129,ORD-01778,gift_card,2024-06-24,1098.54,success
PAY-03121,ORD-02720,paypal,2022-04-23,1432.7,pending
PAY-00780,ORD-00263,google_pay,2023-06-26,2437.3,success
PAY-01027,ORD-01712,bank_transfer,2023-03-23,481.07,success
PAY-02445,ORD-02665,credit_card,2022-10-06,56.38,refunded
PAY-01009,ORD-00538,bank_transfer,2024-06-06,82.75,success
PAY-01497,ORD-00513,debit_card,2022-03-19,288.1,success
PAY-00839,ORD-02832,paypal,2024-04-07,1922.87,refunded
PAY-00088,ORD-01276,gift_card,2023-09-26,810.51,success
PAY-01525,ORD-02495,debit_card,2023-06-08,330.92,success
PAY-00356,ORD-02189,paypal,2023-05-13,1950.6,failed
PAY-00225,ORD-02718,bank_transfer,2022-02-12,1485.06,refunded
PAY-01069,ORD-02922,paypal,2023-05-05,995.29,success
PAY-01521,ORD-00460,google_pay,2024-09-12,1003.83,success
PAY-00031,ORD-01477,debit_card,2024-02-03,20.01,success
PAY-01684,ORD-00398,google_pay,2022-05-10,715.8,pending
PAY-02043,ORD-00846,debit_card,2024-01-21,1806.11,refunded
PAY-01317,ORD-00932,debit_card,2022-12-14,363.42,failed
PAY-00829,ORD-00470,debit_card,2022-10-11,349.75,success
PAY-01084,ORD-01926,paypal,2023-01-16,97.82,pending
PAY-00800,ORD-02973,gift_card,,231.61,success
PAY-01423,ORD-01964,apple_pay,2024-01-22,344.3,success
PAY-01879,ORD-01139,credit_card,2023-01-18,874.95,success
PAY-01258,ORD-01465,paypal,2024-04-01,139.98,success
PAY-02834,ORD-01279,credit_card,2024-07-31,454.09,success
PAY-00898,ORD-00707,debit_card,2022-02-06,822.04,success
PAY-01698,ORD-00599,credit_card,2023-05-29,365.35,success
PAY-01162,ORD-00434,google_pay,2022-08-08,856.6,success
PAY-00011,ORD-02780,debit_card,2023-11-11,2496.07,refunded
PAY-00894,ORD-01630,google_pay,2023-10-11,1231.79,success
PAY-02794,ORD-02201,credit_card,2022-04-02,907.89,success
PAY-00242,ORD-02929,gift_card,2023-02-26,115.15,failed
PAY-02134,ORD-00563,google_pay,2024-05-06,516.51,refunded
PAY-02568,ORD-02924,debit_card,2024-03-22,621.02,success
PAY-01176,ORD-01883,credit_card,2022-10-08,835.33,success
PAY-02636,ORD-00436,debit_card,2024-04-11,655.66,pending
PAY-01885,ORD-00102,credit_card,2024-04-09,340.13,success
PAY-00573,ORD-02758,gift_card,2022-09-28,175.82,refunded
PAY-00899,ORD-01112,bank_transfer,2023-01-13,2004.59,pending
PAY-00494,ORD-00798,credit_card,2022-07-04,2385.65,refunded
PAY-02115,ORD-02472,credit_card,2023-04-04,404.75,failed
PAY-00635,ORD-01356,paypal,2022-10-26,525.05,success
PAY-00366,ORD-01645,credit_card,2023-03-07,442.64,pending
PAY-01744,ORD-02400,bank_transfer,2024-10-23,33.56,success
PAY-03127,ORD-00069,google_pay,2022-02-05,2879.38,success
PAY-02152,ORD-01342,apple_pay,2024-08-31,34.14,success
PAY-03021,ORD-01274,debit_card,2023-12-13,770.4,refunded
PAY-02106,ORD-01854,google_pay,2022-02-24,441.69,failed
PAY-01275,ORD-01878,gift_card,2022-07-16,711.66,success
PAY-01884,ORD-00115,gift_card,2022-02-18,1909.71,failed
PAY-00413,ORD-02302,debit_card,2022-03-30,56.3,success
PAY-00086,ORD-01022,credit_card,2022-02-13,1263.87,success
PAY-02146,ORD-01991,debit_card,2024-07-08,102.06,pending
PAY-00231,ORD-02507,debit_card,2023-12-26,1283.57,success
PAY-03029,ORD-02184,paypal,2022-01-20,503.34,refunded
PAY-00403,ORD-02426,credit_card,2024-09-14,1508.1,success
PAY-00576,ORD-02522,debit_card,2022-11-13,858.83,failed
PAY-01079,ORD-00216,gift_card,2026-10-04,1527.65,success
PAY-00224,ORD-02179,debit_card,2022-05-06,1058.96,success
PAY-02818,ORD-01650,google_pay,2024-08-20,3667.4,pending
PAY-00550,ORD-01818,credit_card,2024-03-28,473.2,success
PAY-00276,ORD-01243,debit_card,2022-02-17,340.57,failed
PAY-02143,ORD-01761,UNKNOWN,2023-04-12,29.55,failed
PAY-02957,ORD-00421,credit_card,2024-09-09,24.24,pending
PAY-00826,ORD-01129,google_pay,2024-12-24,1192.92,success
PAY-00766,ORD-01633,???,2022-05-29,191.3,success
PAY-02319,ORD-00980,gift_card,2025-09-03,404.27,refunded
PAY-01753,ORD-00498,credit_card,2023-03-28,1544.43,success
PAY-00339,ORD-02271,credit_card,2022-11-12,999.94,success
PAY-01110,ORD-02265,google_pay,2022-06-30,230.29,refunded
PAY-01246,ORD-01718,credit_card,2023-11-27,526.48,success
PAY-01467,ORD-01663,gift_card,2024-07-07,926.18,success
PAY-02430,ORD-01126,debit_card,2024-12-26,354.42,success
PAY-01026,ORD-00687,bank_transfer,2022-04-07,821.12,success
PAY-01710,ORD-02972,google_pay,2022-01-17,1663.03,success
PAY-02947,ORD-02879,debit_card,2024-08-20,123.45,success
PAY-00431,ORD-01760,debit_card,2024-08-31,1161.13,success
PAY-01749,ORD-02028,credit_card,2022-10-18,123.31,success
PAY-03002,ORD-01023,apple_pay,2022-01-17,682.82,failed
PAY-02029,ORD-00755,gift_card,2024-06-12,201.4,success
PAY-00503,ORD-00265,credit_card,2022-11-14,191.93,success
PAY-01748,ORD-00005,N/A,2024-07-01,1214.31,success
PAY-02989,ORD-01808,debit_card,2023-03-30,310.49,pending
PAY-00331,ORD-02893,google_pay,2024-05-05,921.64,success
PAY-02491,ORD-01429,credit_card,2023-08-08,1233.18,success
PAY-00854,ORD-00344,debit_card,2024-03-19,1714.56,success
PAY-02502,ORD-01081,debit_card,2022-09-04,621.35,success
PAY-00028,ORD-01316,debit_card,2023-05-07,759.61,failed
PAY-00016,ORD-02515,paypal,2024-02-18,208.39,success
PAY-01704,ORD-01980,google_pay,2023-03-12,927.18,success
PAY-02255,ORD-00237,bank_transfer,2024-09-11,576.96,success
PAY-02253,ORD-00775,apple_pay,2022-08-12,233.08,pending
PAY-02570,ORD-01585,debit_card,2024-02-13,138.11,success
PAY-01833,ORD-01555,paypal,2022-03-09,276.65,pending
PAY-02036,ORD-01232,debit_card,2024-11-09,1156.49,success
PAY-00307,ORD-01321,paypal,2024-08-03,1049.64,success
PAY-03123,ORD-00942,paypal,2022-11-16,243.09,success
PAY-00108,ORD-02590,paypal,2023-09-15,320.42,refunded
PAY-00790,ORD-01308,credit_card,2022-06-16,172.31,success
PAY-01076,ORD-02080,other,2022-01-12,742.93,pending
PAY-00483,ORD-00623,paypal,2024-04-19,8311.56,pending
PAY-01357,ORD-00578,apple_pay,2024-11-16,32.43,success
PAY-02890,ORD-02753,bank_transfer,2022-10-09,618.03,success
PAY-02440,ORD-01241,debit_card,2023-09-24,2013.8,success
PAY-01848,ORD-01148,gift_card,2023-06-25,130.72,failed
PAY-02806,ORD-02252,debit_card,2022-08-02,493.92,pending
PAY-02351,ORD-00881,???,2023-04-05,135.27,success
PAY-00519,ORD-00799,paypal,2024-03-17,1188.1,refunded
PAY-01702,ORD-02815,credit_card,2024-01-22,1425.2,refunded
PAY-01104,ORD-01467,debit_card,2023-06-27,53.28,success
PAY-01023,ORD-00361,gift_card,2023-02-09,46.98,success
PAY-02979,ORD-02237,paypal,2024-04-23,11.32,success
PAY-00752,ORD-02469,paypal,2022-07-25,403.87,success
PAY-01736,ORD-01147,bank_transfer,2023-06-14,1374.01,success
PAY-01544,ORD-02505,credit_card,2022-07-22,946.78,success
PAY-02839,ORD-00057,credit_card,2024-03-17,150.02,refunded
PAY-02318,ORD-01635,credit_card,2023-07-09,217.17,refunded
PAY-03133,ORD-02945,google_pay,2022-07-02,661.08,success
PAY-01255,ORD-01363,debit_card,2022-07-08,3152.03,failed
PAY-01964,ORD-01229,google_pay,2022-08-23,105.69,pending
PAY-00469,ORD-00663,bank_transfer,2024-12-19,356.69,pending
PAY-00158,ORD-02223,debit_card,2022-05-29,4359.57,refunded
PAY-01664,ORD-02451,gift_card,2022-11-16,278.26,success
PAY-02995,ORD-02866,paypal,2024-09-02,61.47,refunded
PAY-01560,ORD-01741,bank_transfer,2022-05-17,1743.7,refunded
PAY-01772,ORD-00355,gift_card,2025-06-16,210.4,pending
PAY-01181,ORD-00768,N/A,2023-08-13,1377.95,refunded
PAY-01554,ORD-02222,gift_card,2023-06-13,2228.99,success
PAY-02971,ORD-00530,credit_card,2022-12-06,1672.55,success
PAY-02444,ORD-02665,paypal,2022-10-05,33.1,pending
PAY-01133,ORD-00961,google_pay,2024-08-20,2350.37,success
PAY-02077,ORD-01689,google_pay,2022-07-25,440.11,success
PAY-00038,ORD-02172,credit_card,2022-04-07,1931.48,success
PAY-02805,ORD-00634,google_pay,2022-12-09,1711.56,success
PAY-01476,ORD-01285,credit_card,2023-03-15,3391.59,refunded
PAY-02526,ORD-01943,google_pay,2022-05-15,749.7,success
PAY-01437,ORD-02529,credit_card,2023-07-26,1309.86,refunded
PAY-01017,ORD-02543,bank_transfer,2022-09-09,1035.78,success
PAY-02671,ORD-00366,apple_pay,2024-07-05,28.23,success
PAY-01987,ORD-00304,credit_card,2023-11-09,186.83,success
PAY-01955,ORD-00853,paypal,2024-06-14,1037.11,success
PAY-02270,ORD-01042,google_pay,2024-11-09,2103.12,refunded
PAY-00428,ORD-02274,bank_transfer,2023-05-29,328.37,success
PAY-00725,ORD-02810,credit_card,2022-07-05,88.8,success
PAY-02047,ORD-00909,debit_card,2024-06-10,3145.96,success
PAY-00777,ORD-02166,paypal,2023-10-24,3768.61,success
PAY-02474,ORD-02599,google_pay,2022-05-21,355.4,failed
PAY-01928,ORD-00062,credit_card,2023-01-04,1473.18,pending
PAY-01289,ORD-02025,credit_card,2023-05-07,287.83,pending
PAY-01623,ORD-01729,bank_transfer,2023-10-16,345.78,refunded
PAY-02903,ORD-01915,apple_pay,2024-08-09,925.41,failed
PAY-01836,ORD-01840,credit_card,2023-11-16,1326.09,failed
PAY-01774,ORD-02156,bank_transfer,2022-07-14,379.67,success
PAY-01140,ORD-00783,credit_card,2022-09-01,32.81,refunded
PAY-00505,ORD-01469,apple_pay,2022-10-27,699.75,success
PAY-00271,ORD-02367,gift_card,2022-09-17,100.45,success
PAY-01922,ORD-02256,credit_card,2024-05-09,609.26,success
PAY-01867,ORD-00384,credit_card,2024-10-04,176.67,pending
PAY-00372,ORD-02452,paypal,2024-07-10,12.41,success
PAY-00248,ORD-02967,bank_transfer,2023-02-25,236.99,success
PAY-00459,ORD-00632,bank_transfer,2022-11-23,75.04,refunded
PAY-01529,ORD-00535,paypal,2023-04-04,39.98,refunded
PAY-02061,ORD-02727,bank_transfer,2024-08-04,1234.4,success
PAY-02665,ORD-02396,google_pay,2022-09-10,210.94,refunded
PAY-02394,ORD-01990,google_pay,2023-02-10,1061.68,failed
PAY-02883,ORD-02568,paypal,2024-01-03,30.85,refunded
PAY-01452,ORD-01376,debit_card,2026-11-11,349.61,success
PAY-00824,ORD-02789,credit_card,2022-12-01,285.17,success
PAY-02320,ORD-00747,paypal,2022-09-19,196.33,success
PAY-02261,ORD-01193,credit_card,2023-06-21,4862.83,success
PAY-01262,ORD-02384,apple_pay,2023-06-13,1235.22,success
PAY-02155,ORD-02394,apple_pay,2022-06-22,141.33,success
PAY-00584,ORD-02300,debit_card,2022-12-08,22.47,success
PAY-00996,ORD-01538,gift_card,2023-12-28,903.5,pending
PAY-02246,ORD-01050,paypal,2022-08-02,276.75,refunded
PAY-00464,ORD-02403,debit_card,2024-04-06,265.79,success
PAY-01641,ORD-00511,gift_card,2024-12-13,376.49,success
PAY-00580,ORD-00516,credit_card,2022-10-20,319.79,pending
PAY-01816,ORD-00192,paypal,2024-08-19,33.54,success
PAY-00765,ORD-00410,apple_pay,2022-02-18,1994.55,success
PAY-03099,ORD-01152,credit_card,2022-05-09,241.53,failed
PAY-01256,ORD-02637,credit_card,2027-09-18,59.01,success
PAY-03023,ORD-00611,debit_card,2022-02-05,53.93,pending
PAY-01210,ORD-02598,credit_card,2022-05-17,692.4,success
PAY-01388,ORD-00083,gift_card,2023-01-19,2026.24,success
PAY-03039,ORD-01850,debit_card,2023-11-27,1418.27,failed
PAY-00336,ORD-02584,apple_pay,2024-09-01,1045.14,refunded
PAY-02487,ORD-01816,gift_card,2022-04-05,2486.55,success
PAY-02892,ORD-01236,debit_card,2023-05-24,63.29,refunded
PAY-00354,ORD-02132,google_pay,2022-10-21,969.22,pending
PAY-01045,ORD-02398,gift_card,2024-09-14,615.3,success
PAY-01326,ORD-01730,gift_card,2024-12-07,65.38,pending
PAY-01030,ORD-00290,credit_card,2024-11-30,14.98,refunded
PAY-01514,ORD-02869,paypal,2024-04-20,200.86,failed
PAY-01269,ORD-00386,debit_card,2026-06-01,26.42,refunded
PAY-00723,ORD-02278,credit_card,2023-12-25,3265.88,failed
PAY-00792,ORD-00193,debit_card,2022-11-10,89.04,success
PAY-00748,ORD-00267,debit_card,2022-02-15,143.78,success
PAY-02576,ORD-01252,debit_card,2022-02-07,861.76,success
PAY-01088,ORD-01604,debit_card,2024-06-19,1666.6,success
PAY-02782,ORD-02759,credit_card,2024-05-08,767.36,refunded
PAY-01566,ORD-01016,bank_transfer,2023-11-21,417.28,success
PAY-01412,ORD-00039,gift_card,2024-04-15,17.14,success
PAY-01626,ORD-01924,apple_pay,2024-03-29,71.45,failed
PAY-01216,ORD-01107,credit_card,2023-04-01,90.52,refunded
PAY-02244,ORD-00339,debit_card,2022-09-02,1082.82,failed
PAY-00077,ORD-00244,other,2024-09-26,260.6,pending
PAY-00415,ORD-02997,apple_pay,2023-08-28,1297.0,success
PAY-00877,ORD-01955,google_pay,2024-10-19,503.74,success
PAY-03001,ORD-01032,paypal,2022-04-06,348.93,success
PAY-01570,ORD-01828,apple_pay,2024-05-17,425.38,failed
PAY-00444,ORD-01511,google_pay,2022-10-20,196.69,pending
PAY-01368,ORD-02306,bank_transfer,2022-06-19,199.03,refunded
PAY-00594,ORD-00562,bank_transfer,2024-07-23,94.48,success
PAY-02723,ORD-02627,apple_pay,2022-04-10,56.93,failed
PAY-01034,ORD-01692,gift_card,2023-10-25,43.99,success
PAY-02212,ORD-02818,debit_card,2023-02-25,1930.23,pending
PAY-01743,ORD-02668,debit_card,2022-04-21,3940.33,success
PAY-01159,ORD-01671,apple_pay,2023-10-22,353.82,success
PAY-02049,ORD-02640,credit_card,2023-01-31,33.51,success
PAY-00144,ORD-00012,debit_card,2022-07-02,509.01,success
PAY-00325,ORD-00096,credit_card,2023-11-01,104.9,success
PAY-02234,ORD-00171,debit_card,2022-08-14,1028.94,success
PAY-01985,ORD-01744,bank_transfer,2024-02-14,1998.29,success
PAY-01990,ORD-00445,google_pay,2024-04-23,140.51,success
PAY-00517,ORD-02015,debit_card,2024-01-21,47.4,refunded
PAY-01166,ORD-02630,debit_card,2024-06-10,211.96,success
PAY-00509,ORD-01090,bank_transfer,2022-02-23,989.01,failed
PAY-00603,ORD-01033,google_pay,2022-10-18,933.74,success
PAY-02079,ORD-02011,google_pay,2022-04-18,124.97,pending
PAY-00532,ORD-00469,credit_card,2024-03-04,570.66,success
PAY-00821,ORD-01367,google_pay,2022-07-03,40.04,refunded
PAY-00150,ORD-02137,gift_card,2023-08-11,19.47,success
PAY-02738,ORD-00485,debit_card,2023-07-03,893.45,failed
PAY-02062,ORD-02798,debit_card,2024-01-25,1039.83,refunded
PAY-01127,ORD-02114,credit_card,2022-06-15,314.82,success
PAY-02229,ORD-02711,credit_card,2022-10-29,294.36,success
PAY-02699,ORD-00855,debit_card,2022-07-28,588.86,success
PAY-00324,ORD-00096,apple_pay,2023-11-03,86.52,success
PAY-00843,ORD-02817,credit_card,2022-09-24,591.4,success
PAY-00487,ORD-00925,credit_card,2023-06-27,870.91,pending
PAY-02855,ORD-02390,credit_card,2022-05-20,814.61,pending
PAY-02694,ORD-02361,credit_card,2024-04-09,309.94,refunded
PAY-01035,ORD-02136,bank_transfer,2024-10-09,49.07,pending
PAY-02952,ORD-00391,credit_card,2024-06-30,31.15,refunded
PAY-01656,ORD-00638,credit_card,,346.33,success
PAY-00344,ORD-01272,apple_pay,2023-07-12,683.14,success
PAY-01629,ORD-02940,apple_pay,2022-02-19,2585.73,success
PAY-01402,ORD-02572,google_pay,2024-02-28,944.27,refunded
PAY-00355,ORD-00665,google_pay,2022-03-29,361.59,failed
PAY-00143,ORD-02991,credit_card,2023-02-06,124.29,success
PAY-02057,ORD-02721,debit_card,2024-02-04,874.02,success
PAY-02030,ORD-00431,google_pay,2022-03-30,370.02,refunded
PAY-00092,ORD-00645,debit_card,2022-01-24,678.48,success
