session_id,customer_id,page_url,event_type,event_timestamp,device_type,browser,referrer_source
SESS-005788,CUST-0116,/account/orders,purchase,2024-07-05 10:35:37,desktop,Samsung Internet,email_campaign
SESS-005789,CUST-0348,/contact,page_view,2024-12-15 21:00:41,desktop,Safari,
SESS-005790,,/blog,page_view,2024-02-15 23:55:41,desktop,Chrome,direct
SESS-005791,CUST-0424,/products,begin_checkout,2024-12-23 20:01:51,mobile,Firefox,instagram
SESS-005792,,/,remove_from_cart,2024-06-08 12:26:32,mobile,Chrome,direct
SESS-005793,,/about,search,2024-03-26 10:19:17,desktop,Chrome,facebook
SESS-005794,CUST-0460,/products,remove_from_cart,2024-05-09 07:59:38,desktop,Samsung Internet,instagram
SESS-005795,CUST-0439,/account,begin_checkout,2024-02-05 21:03:52,tablet,Safari,instagram
SESS-005796,,/checkout,purchase,2024-09-20 12:51:48,desktop,Chrome,google
SESS-005797,,/contact,click,2024-04-11 09:14:46,bot,AhrefsBot,twitter
SESS-005798,,/products/home,purchase,2024-08-04 07:21:20,mobile,Samsung Internet,instagram
SESS-005799,CUST-0309,/,remove_from_cart,2024-02-22 03:19:13,tablet,Firefox,affiliate
SESS-005800,,/about,add_to_cart,2024-05-12 17:04:32,tablet,Samsung Internet,bing
SESS-005801,CUST-0108,/products/clothing,begin_checkout,2024-07-16 23:55:32,desktop,Safari,google
SESS-005802,CUST-0209,/products/home,remove_from_cart,2024-04-08 19:02:44,mobile,Chrome,twitter
SESS-005803,,/products/home,remove_from_cart,2024-12-24 22:52:46,mobile,Chrome,bing
SESS-005804,,/products/clothing,click,2024-08-15 00:00:56,desktop,Edge,
SESS-005805,CUST-0342,/returns,add_to_cart,2024-02-12 05:36:48,tablet,Chrome,bing
SESS-005806,CUST-0411,/checkout/confirmation,page_view,2024-01-03 16:22:57,tablet,Edge,facebook
SESS-005807,CUST-0361,/about,scroll,2024-11-03 03:18:47,desktop,Safari,affiliate
SESS-005808,CUST-0050,/checkout/confirmation,search,2024-12-09 06:43:36,mobile,Chrome,direct
SESS-005809,CUST-0339,/checkout,click,2024-08-05 01:35:32,mobile,Samsung Internet,tiktok
SESS-005810,CUST-0369,/products/electronics,page_view,2024-03-13 17:12:02,desktop,Chrome,tiktok
SESS-005811,,/account/orders,add_to_cart,2024-04-19 02:55:39,mobile,Chrome,email_campaign
SESS-005812,,/checkout,remove_from_cart,2024-10-23 06:31:18,mobile,Chrome,instagram
SESS-005813,,/products/sports,page_view,2024-01-21 17:40:24,mobile,Safari,facebook
SESS-005814,,/checkout,video_play,2024-06-09 00:24:48,desktop,Safari,affiliate
SESS-005815,CUST-0011,/checkout/confirmation,scroll,2024-07-16 17:34:04,mobile,Safari,tiktok
SESS-005816,CUST-0078,/about,video_play,2024-02-20 14:55:04,desktop,Firefox,twitter
SESS-005817,CUST-0427,/account,begin_checkout,2024-10-11 01:36:01,desktop,Safari,bing
SESS-005818,,/products/home,page_view,2024-03-21 09:54:32,mobile,Safari,email_campaign
SESS-005819,CUST-0085,/account/orders,add_to_cart,2024-06-21 02:24:33,bot,SemrushBot,affiliate
SESS-005820,CUST-0147,/products/clothing,page_view,2024-04-14 03:49:39,desktop,Edge,direct
SESS-005821,CUST-0023,/faq,remove_from_cart,2024-09-30 21:46:32,mobile,Safari,direct
SESS-005822,CUST-0128,/account/orders,click,2024-01-24 00:06:19,mobile,Safari,affiliate
SESS-005823,CUST-0199,/checkout/confirmation,click,2024-06-06 23:45:45,bot,Python-urllib,facebook
SESS-005824,CUST-0371,/faq,purchase,2024-03-28 15:27:43,desktop,Edge,bing
SESS-005825,,/account/orders,purchase,2024-03-26 00:19:06,mobile,Edge,tiktok
SESS-005826,CUST-0124,/blog,remove_from_cart,2024-05-03 02:31:47,tablet,Safari,google
SESS-005827,CUST-0414,/products,page_view,2024-10-13 18:34:40,desktop,Edge,google
SESS-005828,CUST-0394,/products/clothing,begin_checkout,2024-02-10 03:58:44,desktop,Safari,twitter
SESS-005829,CUST-0211,/returns,remove_from_cart,2024-05-04 05:42:35,desktop,Safari,google
SESS-005830,CUST-0398,/account/wishlist,click,2024-02-23 17:11:04,mobile,Chrome,twitter
SESS-005831,,/products/clothing,page_view,2024-05-05 00:42:38,mobile,Firefox,bing
SESS-005832,CUST-0192,/returns,add_to_cart,2024-07-31 05:29:35,desktop,Samsung Internet,direct
SESS-005833,CUST-0485,/about,page_view,2024-07-28 00:05:33,bot,AhrefsBot,tiktok
SESS-005834,CUST-0314,/products/sports,search,2024-10-31 09:49:18,mobile,Chrome,direct
SESS-005835,CUST-0283,/checkout/payment,scroll,2024-04-12 08:16:56,desktop,Samsung Internet,tiktok
SESS-005836,CUST-0220,/checkout,begin_checkout,2024-09-03 07:18:10,desktop,Safari,
SESS-005837,,/products/clothing,click,2024-04-29 18:15:40,desktop,Safari,instagram
SESS-005838,,/checkout/payment,click,1970-01-01 00:00:00,mobile,Safari,bing
SESS-005839,,/products/sports,page_view,2024-07-26 11:28:02,desktop,Chrome,bing
SESS-005840,,/products/books,click,2024-02-26 08:29:53,mobile,Chrome,facebook
SESS-005841,,/products/home,add_to_cart,2024-04-13 07:25:39,desktop,Chrome,twitter
SESS-005842,CUST-0204,/products/sports,scroll,2024-12-14 08:16:18,desktop,Chrome,tiktok
SESS-005843,CUST-0206,/faq,scroll,2024-02-27 22:27:08,desktop,Edge,email_campaign
SESS-005844,CUST-0169,/cart,scroll,2024-07-08 03:21:27,desktop,Samsung Internet,direct
SESS-005845,CUST-0007,/checkout,remove_from_cart,2024-12-30 23:56:33,desktop,Firefox,email_campaign
SESS-005846,CUST-0497,/products/clothing,add_to_cart,2024-02-16 10:41:49,mobile,Samsung Internet,bing
SESS-005847,,/about,scroll,2024-04-06 18:31:52,desktop,Edge,direct
SESS-005848,CUST-0002,/checkout/payment,scroll,2024-09-09 00:17:36,tablet,Chrome,
SESS-005849,CUST-0098,/about,search,2024-03-28 22:27:18,desktop,Chrome,bing
SESS-005850,,/returns,page_view,2024-05-22 11:42:50,desktop,Safari,instagram
SESS-005851,CUST-0343,/account/wishlist,page_view,2024-12-04 23:02:52,mobile,Chrome,tiktok
SESS-005852,,/contact,purchase,2024-05-20 14:32:34,tablet,Chrome,
SESS-005853,,/account/orders,click,2024-04-19 18:00:20,tablet,Safari,google
SESS-005854,CUST-0419,/products/home,page_view,2024-03-29 07:19:17,mobile,Samsung Internet,bing
SESS-005855,CUST-0480,/products,search,2024-04-17 21:31:14,mobile,Firefox,google
SESS-005856,CUST-0073,/products/home,purchase,2024-12-25 04:12:21,tablet,Chrome,instagram
SESS-005857,CUST-0223,/account/orders,click,2024-12-25 22:30:21,desktop,Samsung Internet,google
SESS-005858,CUST-0305,/returns,video_play,2024-02-15 19:12:04,desktop,Chrome,bing
SESS-005859,CUST-0427,/products/sports,video_play,2024-03-15 03:33:18,mobile,Safari,tiktok
SESS-005860,CUST-0455,/faq,search,2024-03-01 12:31:01,mobile,Chrome,bing
SESS-005861,CUST-0097,/account,add_to_cart,2024-05-17 02:19:36,mobile,Firefox,
SESS-005862,CUST-0374,/faq,begin_checkout,2024-04-08 11:45:35,mobile,Safari,email_campaign
SESS-005863,CUST-0321,/,video_play,2024-03-06 04:40:38,tablet,Safari,email_campaign
SESS-005864,,/account/orders,purchase,2024-05-02 08:09:02,mobile,Safari,email_campaign
SESS-005865,CUST-0114,/account/wishlist,begin_checkout,2024-10-28 02:41:58,mobile,Firefox,affiliate
SESS-005866,CUST-0469,/products/home,add_to_cart,2024-01-05 20:40:33,bot,AhrefsBot,tiktok
SESS-005867,,/returns,purchase,2024-02-12 17:25:34,mobile,Safari,facebook
SESS-005868,CUST-0054,/account/wishlist,purchase,2024-12-02 14:53:36,desktop,Chrome,bing
SESS-005869,CUST-0258,/checkout,page_view,2030-12-07 12:00:00,desktop,Edge,tiktok
SESS-005870,,/about,begin_checkout,2024-12-23 11:02:01,mobile,Chrome,google
SESS-005871,CUST-0257,/account/orders,remove_from_cart,2024-12-30 21:55:19,bot,Bingbot,tiktok
SESS-005872,CUST-0253,/blog,page_view,2024-03-31 20:07:25,desktop,Chrome,bing
SESS-005873,,/products,add_to_cart,2024-01-04 16:35:17,mobile,Chrome,tiktok
SESS-005874,,/about,remove_from_cart,2024-01-24 18:45:44,desktop,Edge,facebook
SESS-005875,CUST-0321,/checkout/payment,search,2024-07-27 23:12:21,mobile,Chrome,affiliate
SESS-005876,CUST-0217,/account,video_play,2024-09-23 03:15:13,mobile,Chrome,tiktok
SESS-005877,CUST-0381,/account/orders,search,2024-01-21 21:49:25,desktop,Chrome,
SESS-005878,CUST-0100,/search,page_view,2024-02-07 16:41:41,tablet,Safari,tiktok
SESS-005879,,/contact,click,2024-08-17 15:39:36,tablet,Safari,instagram
SESS-005880,CUST-0022,/search,search,2024-04-12 10:04:34,mobile,Chrome,bing
SESS-005881,CUST-0466,/products/clothing,add_to_cart,2024-10-29 04:09:16,mobile,Samsung Internet,affiliate
SESS-005882,,/about,page_view,2024-09-26 15:49:29,tablet,Edge,
SESS-005883,CUST-0138,/blog,click,2024-09-21 09:56:14,bot,Bingbot,google
SESS-005884,CUST-0142,/account/wishlist,remove_from_cart,2024-08-30 11:50:23,mobile,Chrome,facebook
SESS-005885,CUST-0490,/cart,page_view,2024-12-20 12:54:35,mobile,Firefox,twitter
SESS-005886,CUST-0325,/products,remove_from_cart,2024-03-17 03:25:40,mobile,Chrome,
SESS-005887,CUST-0369,/blog,remove_from_cart,2024-04-22 05:13:51,tablet,Firefox,affiliate
SESS-005888,CUST-0333,/cart,page_view,2024-11-22 08:56:58,tablet,Safari,instagram
SESS-005889,CUST-0201,/account/wishlist,page_view,2024-09-09 08:30:32,mobile,Safari,email_campaign
SESS-005890,CUST-0210,/,add_to_cart,2024-04-14 10:08:47,desktop,Safari,tiktok
SESS-005891,CUST-0359,/about,add_to_cart,2024-08-29 05:20:15,desktop,Firefox,
SESS-005892,,/faq,video_play,2024-09-08 14:41:33,mobile,Chrome,email_campaign
SESS-005893,CUST-0466,/contact,scroll,2024-08-08 12:46:48,mobile,Samsung Internet,tiktok
SESS-005894,CUST-0455,/products/clothing,page_view,2024-08-14 18:37:48,mobile,Chrome,facebook
SESS-005895,CUST-0121,/products,click,2024-10-09 14:28:53,desktop,Samsung Internet,tiktok
SESS-005896,CUST-0383,/faq,add_to_cart,2024-10-29 03:34:34,desktop,Firefox,email_campaign
SESS-005897,CUST-0041,/products/sports,purchase,2024-01-21 03:57:56,mobile,Chrome,facebook
SESS-005898,CUST-0411,/account/orders,begin_checkout,2024-04-14 18:23:17,mobile,Chrome,facebook
SESS-005899,CUST-0306,/returns,scroll,2024-01-29 05:36:35,desktop,Chrome,affiliate
SESS-005900,CUST-0095,/returns,remove_from_cart,2024-07-27 13:37:27,tablet,Firefox,instagram
SESS-005901,CUST-0169,/products/clothing,page_view,2024-06-10 23:20:57,mobile,Samsung Internet,direct
SESS-005902,CUST-0319,/products/sports,page_view,2024-03-31 08:17:45,mobile,Chrome,direct
SESS-005903,CUST-0258,/products/electronics,search,2024-04-13 09:04:36,tablet,Chrome,tiktok
SESS-005904,CUST-0237,/products/electronics,add_to_cart,2024-08-16 10:44:00,mobile,Chrome,
SESS-005905,CUST-0023,/checkout/payment,add_to_cart,2024-11-07 15:08:16,mobile,Edge,tiktok
SESS-005906,CUST-0389,/returns,remove_from_cart,2024-03-13 21:28:54,mobile,Chrome,twitter
SESS-005907,,/account,add_to_cart,2024-10-19 17:34:50,tablet,Chrome,email_campaign
SESS-005908,CUST-0421,/account/orders,video_play,2024-01-20 19:49:13,mobile,Samsung Internet,twitter
SESS-005909,,/search,page_view,2024-01-15 07:56:54,desktop,Firefox,email_campaign
SESS-005910,CUST-0268,/contact,purchase,1970-01-01 00:00:00,tablet,Samsung Internet,bing
SESS-005911,CUST-0236,/search,search,2024-02-17 02:51:54,desktop,Samsung Internet,google
SESS-005912,CUST-0352,/products/sports,add_to_cart,2024-10-14 14:28:21,tablet,Chrome,direct
SESS-005913,CUST-0044,/products/clothing,page_view,2024-01-22 06:18:46,mobile,Chrome,bing
SESS-005914,CUST-0118,/,scroll,2024-04-03 12:33:30,desktop,Chrome,email_campaign
SESS-005915,,/about,add_to_cart,2024-05-30 18:02:12,bot,Googlebot,email_campaign
SESS-005916,,/faq,purchase,2024-02-18 14:29:43,desktop,Safari,affiliate
SESS-005917,,/products/books,add_to_cart,2024-08-22 03:31:58,mobile,Chrome,
SESS-005918,CUST-0110,/account/wishlist,search,2024-03-17 20:30:52,mobile,Samsung Internet,affiliate
SESS-005919,,/account,click,2024-11-16 12:54:39,desktop,Chrome,google
SESS-005920,,/contact,remove_from_cart,2024-04-22 15:42:14,mobile,Edge,twitter
SESS-005921,,/returns,add_to_cart,2024-01-24 04:30:49,tablet,Chrome,instagram
SESS-005922,CUST-0138,/cart,search,2024-12-06 12:23:50,desktop,Edge,affiliate
SESS-005923,CUST-0314,/search,page_view,2024-08-17 02:33:20,mobile,Firefox,
SESS-005924,CUST-0438,/account,page_view,2024-10-25 23:41:50,mobile,Safari,twitter
SESS-005925,CUST-0083,/,purchase,2024-01-03 08:10:24,tablet,Edge,bing
SESS-005926,,/contact,purchase,2024-10-02 02:29:00,mobile,Safari,facebook
SESS-005927,CUST-0475,/search,page_view,2024-11-26 11:15:21,desktop,Safari,bing
SESS-005928,CUST-0413,/contact,begin_checkout,2024-03-21 18:56:55,mobile,Firefox,google
SESS-005929,,/account/wishlist,page_view,2024-03-26 19:26:00,desktop,Edge,instagram
SESS-005930,,/contact,search,2024-07-18 07:27:14,desktop,Chrome,bing
SESS-005931,CUST-0120,/products,click,2024-09-14 07:36:56,tablet,Safari,instagram
SESS-005932,CUST-0098,/blog,add_to_cart,2024-11-29 01:59:03,tablet,Firefox,instagram
SESS-005933,CUST-0426,/products,scroll,2024-09-06 16:21:41,mobile,Safari,bing
SESS-005934,CUST-0183,/account/wishlist,remove_from_cart,2024-02-20 00:57:26,desktop,Chrome,twitter
SESS-005935,CUST-0234,/search,remove_from_cart,2024-03-12 21:54:39,mobile,Edge,google
SESS-005936,CUST-0069,/account/wishlist,begin_checkout,2024-11-17 12:22:57,bot,Bingbot,bing
SESS-005937,CUST-0018,/products,page_view,2024-02-18 08:21:45,mobile,Chrome,facebook
SESS-005938,CUST-0436,/products/sports,page_view,2024-04-15 07:07:21,mobile,Firefox,affiliate
SESS-005939,CUST-0079,/about,purchase,2024-02-10 01:59:39,desktop,Chrome,affiliate
SESS-005940,,/about,purchase,2024-09-13 14:50:00,bot,AhrefsBot,tiktok
SESS-005941,CUST-0385,/products/clothing,page_view,2024-08-21 03:09:31,desktop,Chrome,affiliate
SESS-005942,CUST-0485,/products/books,remove_from_cart,2024-09-01 05:41:21,mobile,Safari,google
SESS-005943,CUST-0383,/account,click,2024-11-08 02:05:33,desktop,Firefox,
SESS-005944,CUST-0205,/search,add_to_cart,2024-04-18 00:41:02,mobile,Chrome,bing
SESS-005945,CUST-0018,/account,search,2024-10-17 01:20:08,mobile,Chrome,
SESS-005946,,/blog,search,2024-12-03 22:05:29,mobile,Edge,facebook
SESS-005947,CUST-0366,/blog,page_view,2024-12-12 05:08:33,mobile,Safari,
SESS-005948,,/products/home,remove_from_cart,2024-08-02 18:43:10,desktop,Firefox,direct
SESS-005949,CUST-0001,/returns,click,2024-08-17 08:22:06,tablet,Samsung Internet,direct
SESS-005950,CUST-0320,/account/wishlist,search,2024-05-25 22:09:09,mobile,Edge,email_campaign
SESS-005951,CUST-0073,/search,scroll,2024-11-15 07:22:50,mobile,Chrome,twitter
SESS-005952,CUST-0179,/blog,search,2024-06-08 18:29:24,tablet,Samsung Internet,direct
SESS-005953,,/about,page_view,2024-10-04 00:55:14,tablet,Safari,google
SESS-005954,CUST-0082,/,begin_checkout,2024-09-04 06:29:05,mobile,Edge,
SESS-005955,CUST-0354,/contact,begin_checkout,2024-01-03 08:40:34,mobile,Safari,direct
SESS-005956,,/faq,page_view,2024-08-06 01:26:25,desktop,Samsung Internet,direct
SESS-005957,CUST-0368,/search,click,2024-09-26 20:51:26,desktop,Chrome,tiktok
SESS-005958,CUST-0491,/products,page_view,2024-04-13 06:06:02,mobile,Safari,email_campaign
SESS-005959,CUST-0352,/checkout/confirmation,search,2024-11-12 10:50:09,desktop,Safari,facebook
SESS-005960,CUST-0052,/checkout/confirmation,video_play,2024-03-21 17:28:22,mobile,Safari,direct
SESS-005961,,/products/sports,purchase,2024-01-22 00:35:06,mobile,Chrome,instagram
SESS-005962,CUST-0454,/about,page_view,2024-02-23 23:52:01,desktop,Chrome,direct
SESS-005963,CUST-0176,/cart,page_view,2024-06-28 05:52:48,desktop,Edge,bing
SESS-005964,CUST-0344,/checkout/confirmation,remove_from_cart,2024-04-04 21:20:24,mobile,Edge,google
SESS-005965,CUST-0156,/products/sports,video_play,2024-10-22 07:49:07,mobile,Chrome,bing
SESS-005966,CUST-0175,/checkout/confirmation,click,2024-10-22 13:56:10,desktop,Edge,affiliate
SESS-005967,CUST-0209,/products/home,click,2024-12-18 00:14:55,mobile,Edge,bing
SESS-005968,,/blog,page_view,2024-12-14 05:29:45,desktop,Edge,email_campaign
SESS-005969,CUST-0098,/faq,click,2024-09-07 08:10:29,mobile,Chrome,instagram
SESS-005970,CUST-0137,/about,add_to_cart,2024-12-08 09:37:40,desktop,Safari,
SESS-005971,,/about,page_view,2024-09-28 21:21:12,mobile,Samsung Internet,twitter
SESS-005972,,/products/clothing,begin_checkout,2024-11-24 18:21:51,desktop,Chrome,affiliate
SESS-005973,CUST-0025,/,click,2024-05-11 02:54:40,desktop,Chrome,twitter
SESS-005974,CUST-0211,/contact,page_view,2024-04-02 04:40:30,tablet,Safari,affiliate
SESS-005975,CUST-0106,/products/electronics,add_to_cart,2024-03-25 17:00:39,tablet,Edge,tiktok
SESS-005976,CUST-0135,/about,begin_checkout,2024-06-08 05:01:24,desktop,Samsung Internet,tiktok
SESS-005977,CUST-0362,/products/sports,page_view,2024-11-04 05:19:08,desktop,Safari,affiliate
SESS-005978,CUST-0265,/products/electronics,page_view,2024-04-30 21:04:14,tablet,Safari,instagram
SESS-005979,CUST-0061,/products,page_view,2024-06-11 07:46:28,desktop,Chrome,bing
SESS-005980,CUST-0440,/,click,2024-09-23 06:45:02,desktop,Edge,google
SESS-005981,CUST-0215,/contact,scroll,2024-12-14 14:16:52,mobile,Safari,instagram
SESS-005982,CUST-0475,/faq,click,2024-02-05 09:28:17,tablet,Samsung Internet,google
SESS-005983,,/products/sports,search,2024-10-05 16:08:08,mobile,Chrome,email_campaign
SESS-005984,,/products/sports,click,2024-02-17 13:36:24,tablet,Chrome,tiktok
SESS-005985,,/cart,remove_from_cart,2024-08-15 00:13:17,desktop,Chrome,direct
SESS-005986,CUST-0021,/account/orders,page_view,2024-05-21 11:14:48,desktop,Chrome,bing
SESS-005987,,/checkout,remove_from_cart,2024-06-04 13:50:16,desktop,Chrome,
SESS-005988,CUST-0031,/products/home,click,2024-12-20 11:38:09,mobile,Samsung Internet,tiktok
SESS-005989,,/products/books,page_view,2024-10-16 06:24:38,mobile,Firefox,affiliate
SESS-005990,CUST-0154,/products,click,2024-03-30 05:43:17,mobile,Chrome,
SESS-005991,,/contact,click,2024-01-02 11:26:36,desktop,Chrome,affiliate
SESS-005992,,/products/electronics,purchase,2024-05-31 06:38:38,mobile,Chrome,
SESS-005993,CUST-0251,/account,page_view,2024-01-20 18:14:50,mobile,Safari,email_campaign
SESS-005994,CUST-0351,/products/clothing,page_view,2024-08-06 07:16:32,desktop,Safari,tiktok
SESS-005995,CUST-0071,/cart,page_view,2024-08-26 17:24:32,mobile,Chrome,facebook
SESS-005996,CUST-0374,/checkout,search,2024-05-26 07:26:43,mobile,Chrome,tiktok
SESS-005997,CUST-0140,/checkout,click,2024-12-03 05:31:19,desktop,Firefox,twitter
SESS-005998,,/search,begin_checkout,2024-12-04 10:54:16,mobile,Samsung Internet,email_campaign
SESS-005999,CUST-0481,/checkout,remove_from_cart,2024-01-17 18:16:41,mobile,Safari,google
SESS-006000,CUST-0429,/checkout/payment,page_view,2024-03-04 17:54:13,mobile,Chrome,affiliate
SESS-006001,,/account/orders,page_view,2024-04-12 17:24:50,desktop,Safari,bing
SESS-006002,CUST-0377,/cart,add_to_cart,2024-06-01 11:59:07,mobile,Firefox,facebook
SESS-006003,CUST-0496,/checkout/confirmation,video_play,2024-11-15 13:58:10,tablet,Samsung Internet,bing
SESS-006004,,/account/orders,purchase,2024-04-22 09:00:24,desktop,Safari,google
SESS-006005,CUST-0056,/,video_play,2024-06-16 05:02:22,mobile,Chrome,tiktok
SESS-006006,CUST-0219,/checkout,begin_checkout,2024-01-02 13:07:28,desktop,Chrome,facebook
SESS-006007,,/products,search,2024-05-22 17:00:01,desktop,Safari,facebook
SESS-006008,CUST-0088,/products,click,2024-08-03 22:20:13,desktop,Edge,direct
SESS-006009,,/products,search,2024-10-09 23:04:57,mobile,Chrome,affiliate
SESS-006010,CUST-0045,/checkout/payment,search,2024-01-08 01:15:27,desktop,Chrome,facebook
SESS-006011,CUST-0068,/products/sports,video_play,2024-02-04 02:46:25,desktop,Chrome,google
SESS-006012,CUST-0259,/products,click,2024-02-24 12:32:21,desktop,Safari,twitter
SESS-006013,,/account/orders,page_view,2024-06-12 00:13:50,desktop,Safari,google
SESS-006014,CUST-0473,/faq,add_to_cart,2024-06-03 06:26:05,mobile,Safari,direct
SESS-006015,CUST-0333,/products/sports,page_view,2024-12-16 10:40:28,tablet,Edge,facebook
SESS-006016,CUST-0223,/blog,click,2024-10-19 15:33:59,desktop,Chrome,google
SESS-006017,CUST-0408,/contact,begin_checkout,2024-10-15 09:57:22,desktop,Chrome,bing
SESS-006018,CUST-0138,/products/sports,click,2024-09-10 21:19:05,desktop,Chrome,direct
SESS-006019,CUST-0021,/,page_view,2024-06-02 18:10:26,desktop,Chrome,
SESS-006020,CUST-0416,/products,page_view,2024-01-16 04:12:19,tablet,Firefox,tiktok
SESS-006021,,/products,search,2024-07-06 20:38:01,tablet,Chrome,google
SESS-006022,,/faq,purchase,2024-09-09 13:35:02,mobile,Firefox,bing
SESS-006023,CUST-0170,/products/home,page_view,2024-01-12 03:52:36,desktop,Edge,direct
